Id,Category
25178,delegare+V
25179,sciamare+V
25180,matricoliare+V
25181,rannicchiare+V
25182,banchire+V
25183,ischeletrire+V
25184,permettiare+V
25185,bruciaccare+V
25186,chioccolare+V
25187,sonnecchiarere+V
25188,illeggiadrere+V
25189,sconosrre+V
25190,erodere+V
25191,vulre+V
25192,reiterare+V
25193,spiazzire+V
25194,ripubblicare+V
25195,corrompire+V
25196,spanare+A
25197,ingigantiere+V
25198,ipotecare+V
25199,surriscaldare+V
25200,tostare+V
25201,riscrire+V
25202,tritire+V
25203,berlusconizzare+V
25204,livellamire+A
25205,cardare+V
25206,rifugiare+V
25207,indicare+V
25208,putrefacere+V
25209,coprire+V
25210,tipa+V
25211,catapultare+V
25212,tostare+V
25213,gradualizzare+V
25214,trangugiare+V
25215,sdente+V
25216,nuore+A
25217,emrre+V
25218,incolpazioire+V
25219,rieducare+V
25220,vertare+V
25221,ripetare+V
25222,incoronare+V
25223,goccere+V
25224,guizzare+A
25225,governare+V
25226,iberne+V
25227,imbacuccare+V
25228,compungerà+V
25229,miagolare+V
25230,accoccoliare+V
25231,esprimire+V
25232,sterilizzare+V
25233,indovinare+V
25234,impoverire+A
25235,annodare+A
25236,deflettè+V
25237,ammezzare+V
25238,dilettare+V
25239,parlare+V
25240,autodenominerà+V
25241,stappare+V
25242,incapricciare+V
25243,aggiudirre+V
25244,vivacchiare+V
25245,coricò+V
25246,illanguidire+V
25247,ringoiiare+V
25248,sincronizzare+V
25249,chiazza+V
25250,marcare+V
25251,gialloruovere+V
25252,conclamiare+V
25253,gualcire+V
25254,vituperare+V
25255,smilitarizzare+A
25256,accorda+V
25257,ipersensibilità+V
25258,lasciare+V
25259,follare+V
25260,impellicciò+V
25261,lustrare+V
25262,spiane+V
25263,equilibrare+V
25264,pasturare+V
25265,sbeccare+V
25266,furre+V
25267,sdentare+V
25268,incrudiere+V
25269,deplorare+V
25270,creare+V
25271,gabellare+V
25272,disseppellare+V
25273,questionare+V
25274,scrosciare+V
25275,flore+V
25276,diciassettenire+V
25277,reintegrare+V
25278,impatte+V
25279,frugare+V
25280,ormeggerò+V
25281,raffrontare+A
25282,coricare+V
25283,demitizzare+A
25284,autocontrollare+V
25285,diseducare+V
25286,sorgire+A
25287,depoliticizzare+V
25288,jeans+V
25289,rifuggire+A
25290,coglioneggiare+A
25291,preponderare+V
25292,sconvere+V
25293,carde+V
25294,azzoppare+V
25295,infingare+V
25296,ottimizzare+V
25297,scorgiare+V
25298,confiscare+V
25299,salariare+V
25300,cabrerò+V
25301,sopradescrivrre+V
25302,olimpionica+A
25303,oggettivare+V
25304,molrre+V
25305,ingentiliere+V
25306,infoltiere+V
25307,mentire+V
25308,sciamannare+V
25309,adeguare+V
25310,ferirà+V
25311,rinsecchiere+V
25312,apostrofare+V
25313,freudiaire+V
25314,propalare+V
25315,arenare+V
25316,autoriformare+V
25317,autoemendare+V
25318,acquisire+V
25319,concitarere+V
25320,pigiare+V
25321,riaccostare+V
25322,squartare+V
25323,faticare+V
25324,sghignazzare+V
25325,rotire+V
25326,inverdirà+V
25327,parassire+V
25328,sopraffaere+V
25329,smanettare+V
25330,ossessionare+V
25331,reggimire+A
25332,astrologare+V
25333,incoronare+V
25334,aggrinzare+V
25335,incrementare+V
25336,dogmatizzare+V
25337,adescherò+V
25338,maggioere+V
25339,cauterizzare+V
25340,indicare+V
25341,seggiola+V
25342,degenare+V
25343,rinviiare+V
25344,imbronrre+V
25345,rammentare+V
25346,autotuteli+V
25347,biascare+V
25348,legre+V
25349,imbevrre+V
25350,squadrare+V
25351,indebitare+V
25352,politicizzare+V
25353,fuorure+V
25354,entrare+V
25355,ondeggare+V
25356,corruscare+A
25357,irrido+V
25358,protende+V
25359,prestabilare+V
25360,singhiozzar+V
25361,incenerire+V
25362,autoritarie+V
25363,permeare+V
25364,imbiancare+V
25365,fabbricare+V
25366,giordaire+V
25367,esecrare+V
25368,editore+A
25369,sorridere+V
25370,decomprimiare+V
25371,ingannerà+V
25372,contagiare+V
25373,commissariare+V
25374,regolamentare+V
25375,fervrre+V
25376,rimembrare+V
25377,incapriccare+V
25378,cavernondere+V
25379,preponderare+V
25380,bluffire+V
25381,mercerizziare+V
25382,parificare+V
25383,giacquero+V
25384,raspare+V
25385,sobbarcare+V
25386,deferire+V
25387,suddividire+V
25388,scodinzolare+V
25389,avvisare+V
25390,tergiverse+V
25391,offrirà+V
25392,sfregiare+V
25393,dora+V
25394,branchrire+V
25395,giocatori+V
25396,preponderare+V
25397,saettare+V
25398,affrontre+V
25399,infermare+V
25400,rimastire+V
25401,soggiungare+V
25402,sperticare+V
25403,vantare+V
25404,western+V
25405,ridirò+V
25406,frugare+V
25407,iberire+V
25408,condizione+V
25409,fluttuare+V
25410,inconfondibili+V
25411,risaire+V
25412,ammaccare+V
25413,cullare+V
25414,vivisezionare+V
25415,intingiare+V
25416,traboccare+V
25417,rogare+V
25418,venezuelana+V
25419,tifare+V
25420,sollazzre+V
25421,comunistizzare+V
25422,accasciare+V
25423,ribadire+V
25424,cartonare+V
25425,insanguinare+V
25426,riabilitare+V
25427,ardiere+V
25428,tare+V
25429,riedare+V
25430,pese+V
25431,malmenare+V
25432,associare+V
25433,stazzonare+V
25434,razzere+V
25435,pegire+V
25436,beiare+V
25437,pigerò+V
25438,fenirre+A
25439,chiarirere+V
25440,coalizze+V
25441,baccaire+V
25442,ispezionare+V
25443,erogere+V
25444,capottare+V
25445,auscultò+V
25446,commettare+V
25447,incuterò+V
25448,giovinoggere+V
25449,notificazioire+V
25450,sconcertiare+V
25451,giocherellare+V
25452,travalicare+V
25453,fiatare+V
25454,tralignare+V
25455,adocchiare+V
25456,insilerà+V
25457,alettare+V
25458,poterò+V
25459,svenere+V
25460,documenterà+V
25461,affabulare+V
25462,lenze+V
25463,basilare+V
25464,edonirre+V
25465,aspergare+V
25466,pipiare+V
25467,sofistirre+A
25468,incontriare+V
25469,mormorarere+V
25470,girovagare+V
25471,mascolinizzare+V
25472,prescindrre+V
25473,appianabile+V
25474,depurare+V
25475,troncare+V
25476,patriarcare+V
25477,reincarnare+V
25478,speronare+V
25479,disboscare+V
25480,faticare+V
25481,scemar+V
25482,spizzicare+V
25483,recensire+V
25484,arricciolare+V
25485,telecomandare+V
25486,ripentire+V
25487,somigliar+V
25488,vibrerò+V
25489,scervellare+V
25490,lana+V
25491,rimarcare+V
25492,modular+V
25493,co-presiedrre+V
25494,inaugurare+V
25495,rabbrivide+V
25496,svettare+V
25497,infiocchettare+V
25498,dichiarare+V
25499,liquidare+V
25500,eccellenza+V
25501,imbuce+V
25502,parlarere+V
25503,calcareo+V
25504,blaterare+V
25505,forviare+V
25506,appezzi+V
25507,gelatinizzare+V
25508,ammariare+V
25509,chiacchierare+V
25510,mucare+V
25511,delinio+V
25512,deviare+V
25513,rasserenare+V
25514,demonetizzare+V
25515,premunire+V
25516,ospedalizzare+V
25517,auto-protettere+V
25518,incontrastare+V
25519,trascegliiare+V
25520,cirre+V
25521,trascegliare+V
25522,spizzicare+V
25523,obliare+A
25524,alienire+V
25525,stilare+V
25526,patirà+V
25527,salinare+V
25528,inceppare+V
25529,contemperare+V
25530,tappezzare+V
25531,intorbidare+V
25532,coagulare+V
25533,debire+V
25534,sbuffare+A
25535,pranzare+V
25536,rivangare+V
25537,fabbricare+V
25538,bevicchiare+V
25539,allettare+A
25540,sveglie+V
25541,spiegare+V
25542,smanettare+V
25543,assommare+V
25544,carbonizzare+A
25545,stressare+V
25546,autobomba+V
25547,disincagliare+V
25548,traslazioire+V
25549,ciurlare+V
25550,coricare+V
25551,cenare+V
25552,scappare+V
25553,piallare+V
25554,avvizziere+V
25555,velarere+V
25556,interpelle+V
25557,abitatire+V
25558,soffittare+V
25559,dormicchiare+V
25560,confessarere+V
25561,deluguere+V
25562,cucchiaare+V
25563,evocare+A
25564,rire+V
25565,pillare+V
25566,gelificare+A
25567,timpaire+V
25568,squinternare+V
25569,dichiarare+V
25570,ingioiellare+V
25571,cinghialescare+V
25572,afferrare+V
25573,décolleté+V
25574,canticchiare+V
25575,inamidare+V
25576,affittare+V
25577,ammodernare+V
25578,credare+V
25579,raffreddare+V
25580,ordinare+V
25581,tedesco-occidentre+V
25582,tombolare+V
25583,fecere+V
25584,orinare+V
25585,ficus+V
25586,arguire+V
25587,medi+V
25588,rimbambo+V
25589,rifrangare+V
25590,stravolgere+V
25591,vegliare+V
25592,geminare+V
25593,confuere+V
25594,nutrimire+A
25595,cauzionare+V
25596,distrarre+V
25597,favoreggare+V
25598,arabescare+V
25599,fondare+V
25600,inurbare+V
25601,conficcare+V
25602,rinnovare+V
25603,gradualizzare+V
25604,sprigionare+V
25605,sfregiar+V
25606,rappattumare+V
25607,riassaporare+A
25608,distinguibili+V
25609,lambiccare+V
25610,pipiare+V
25611,trattenere+V
25612,dattilografa+V
25613,infeltre+V
25614,sopravvivere+V
25615,criocongelar+V
25616,sbozzare+V
25617,ricoverre+V
25618,presuppodere+V
25619,mozzare+V
25620,autoreplicare+V
25621,minare+V
25622,lustrare+V
25623,versificare+V
25624,computare+V
25625,coordinatore+A
25626,assoldare+V
25627,rilasciare+V
25628,intorbidare+V
25629,fuggire+V
25630,doserà+V
25631,imbrigliare+V
25632,concatenare+V
25633,corrugare+V
25634,sotterfugi+V
25635,rammentare+V
25636,avvitare+V
25637,disselere+V
25638,pestare+V
25639,riamare+V
25640,introvabile+V
25641,susseguire+A
25642,influenzare+V
25643,chiacchiare+V
25644,empire+V
25645,cestare+V
25646,cartonire+V
25647,crocifittere+V
25648,torneiire+V
25649,ringiovaniere+V
25650,corrispondiare+V
25651,traboccare+V
25652,referenziare+V
25653,scapole+V
25654,vulcanizzare+V
25655,rompe+V
25656,commensuriare+V
25657,ermelliire+V
25658,stoccare+V
25659,allargare+V
25660,rinunciare+V
25661,muffiere+V
25662,falce+V
25663,gualcire+V
25664,inguainare+V
25665,falciare+V
25666,sbocciare+V
25667,beneficare+V
25668,congiungare+V
25669,creare+V
25670,vacherà+V
25671,fruiere+V
25672,paere+V
25673,esortare+V
25674,involtiare+V
25675,scudisciare+V
25676,spese+V
25677,coibentare+V
25678,eufoore+A
25679,rifluire+V
25680,insinuare+A
25681,anestetizzare+V
25682,carreggiare+V
25683,simulare+V
25684,ponderare+V
25685,intercedire+V
25686,beccherà+V
25687,sterilizzare+V
25688,commisurare+V
25689,imbrattare+V
25690,svillaneggiò+V
25691,strafottare+V
25692,dequalificare+V
25693,disgustare+V
25694,digire+V
25695,scorde+V
25696,esilarare+V
25697,riabilire+V
25698,pisolare+V
25699,soggiornare+V
25700,lottare+V
25701,porcherrire+V
25702,flessibilizze+V
25703,stiracchiare+V
25704,telecomandare+V
25705,appunterà+V
25706,infognare+V
25707,catare+V
25708,marchiiare+V
25709,scampanare+V
25710,commuovare+V
25711,anarchie+V
25712,tiraggere+V
25713,configurare+V
25714,vaporare+V
25715,vari+V
25716,progenitore+A
25717,snebbiare+V
25718,interpellare+V
25719,disistimare+V
25720,scuorre+V
25721,scoreggiare+A
25722,pediatra+V
25723,discolparere+V
25724,demonetizzare+V
25725,incistare+V
25726,rimestare+V
25727,accori+V
25728,zigomatirre+V
25729,cartonare+V
25730,seccare+A
25731,speciodere+V
25732,ramare+V
25733,tosare+V
25734,ferire+V
25735,indeboliere+V
25736,disboscare+V
25737,neutralisnone+V
25738,riparlare+V
25739,russatori+V
25740,ridistribuire+V
25741,optare+A
25742,slabbrare+A
25743,gettonire+V
25744,affari+V
25745,mandare+V
25746,estingue+V
25747,avvicendiare+V
25748,grezza+V
25749,seghettare+V
25750,litografare+V
25751,infeltrirò+V
25752,sfidurre+V
25753,fanatizzire+V
25754,districare+V
25755,misticisnone+V
25756,rimestiare+V
25757,ibernare+V
25758,delinqui+V
25759,instradare+V
25760,sfracellare+V
25761,spolverare+V
25762,stravizere+V
25763,avverare+V
25764,collauda+V
25765,miniare+V
25766,stonare+V
25767,tarre+V
25768,divisare+V
25769,spronire+V
25770,risolverò+V
25771,co-presiedire+V
25772,vagheggiare+V
25773,patinare+V
25774,sviire+V
25775,vittimizzare+V
25776,leggiucchiare+V
25777,impiccare+V
25778,carrucolare+V
25779,agile+V
25780,multietnirre+V
25781,biscottire+V
25782,sfracella+V
25783,energetirre+A
25784,lacunare+V
25785,muscolare+V
25786,destalinizzerà+V
25787,cannoneggiare+V
25788,smurire+V
25789,piccare+V
25790,derubare+V
25791,interagire+V
25792,statalizzare+A
25793,turgori+V
25794,teatridanza+V
25795,insorgrre+V
25796,ripromettrre+V
25797,discacrre+V
25798,abolirò+V
25799,slanciare+V
25800,tergiversarere+V
25801,furoreggiare+V
25802,ospitare+V
25803,spende+V
25804,rischiarare+V
25805,imputare+V
25806,verbale+V
25807,svenire+V
25808,dissecare+V
25809,svincolare+V
25810,odorare+V
25811,scarrozze+V
25812,autodeterminare+V
25813,attacre+V
25814,frisare+V
25815,deregolare+V
25816,gettare+V
25817,infondare+V
25818,concistoriale+V
25819,scanalare+V
25820,cautelare+A
25821,esaurire+A
25822,capistruttura+V
25823,instare+V
25824,alveare+V
25825,congeire+V
25826,svaligiare+V
25827,svoltare+V
25828,recidivare+V
25829,listare+V
25830,disapprovò+V
25831,distare+A
25832,esonererò+V
25833,imbestialire+V
25834,remunare+V
25835,antitrust+V
25836,assorre+V
25837,rubacchiare+V
25838,sputare+V
25839,sgranchire+V
25840,anire+V
25841,multiformi+V
25842,smurare+V
25843,autodeterminiare+V
25844,riassale+V
25845,egemonizzare+V
25846,depredare+V
25847,coccolare+V
25848,autocompatire+V
25849,trascelre+V
25850,impregnare+V
25851,impopolare+V
25852,miticizzerà+V
25853,ricore+V
25854,increspo+V
25855,compulsare+V
25856,assegnare+V
25857,credrre+V
25858,confluire+V
25859,boriare+V
25860,raccordare+V
25861,culliare+V
25862,lucrare+V
25863,disattendire+V
25864,circonveire+V
25865,sfiorire+V
25866,lesionare+V
25867,impanare+V
25868,enumerare+A
25869,prodigare+V
25870,spiumare+V
25871,decolonizzare+V
25872,reali+V
25873,sconneggere+V
25874,scrosrre+V
25875,ribalte+V
25876,alluminare+V
25877,spalmare+V
25878,autopromuovere+V
25879,allertare+V
25880,sacrale+V
25881,preludiare+V
25882,calperre+V
25883,ricantare+V
25884,disgustare+A
25885,schiodare+V
25886,firmare+V
25887,frastagliare+V
25888,ischeletrire+V
25889,colorire+V
25890,pastorizrire+V
25891,ripodere+V
25892,posticipare+V
25893,ammezzare+V
25894,superpagare+V
25895,predeterminare+V
25896,scioperare+V
25897,appassionare+V
25898,indiziarere+V
25899,officare+V
25900,somatizziare+V
25901,camicie+V
25902,supporr+V
25903,scrosciare+V
25904,bennre+V
25905,rintontire+V
25906,guardare+V
25907,essicrre+V
25908,amoreggiare+V
25909,immischiare+V
25910,slancare+V
25911,ubertodere+V
25912,astrarrà+V
25913,stimare+V
25914,incoraggiar+V
25915,apprettere+V
25916,ubriacherà+V
25917,rallentare+A
25918,disfare+V
25919,monumentale+V
25920,commissariare+V
25921,metodologirre+V
25922,permutare+V
25923,folgorare+V
25924,rimisurare+V
25925,diserbare+V
25926,depistare+V
25927,impazienze+V
25928,esistare+V
25929,incinerare+V
25930,impepare+V
25931,sottomendere+V
25932,variare+V
25933,soprattare+V
25934,avventore+V
25935,telelavorare+V
25936,anestetizzare+V
25937,disincaglare+V
25938,aggredire+V
25939,screpolare+V
25940,improprrire+V
25941,irridir+V
25942,disinteressare+V
25943,prescrivrre+V
25944,modulare+V
25945,fintò+V
25946,spianar+V
25947,beccheggiare+V
25948,rigeggere+V
25949,salvagire+A
25950,bersagliare+V
25951,pazienze+V
25952,esonerire+V
25953,autoironizzare+V
25954,prefabbrirre+V
25955,sorvegliare+V
25956,sgattaiolarere+V
25957,squittire+A
25958,decorrrre+V
25959,alimentare+V
25960,vagheggare+V
25961,allineare+V
25962,fertilizzare+V
25963,delegare+V
25964,condolare+V
25965,anti-unitre+A
25966,appiccire+V
25967,soggettive+V
25968,impigliare+V
25969,ricondurre+V
25970,ristudiare+V
25971,dimeire+V
25972,costituire+V
25973,osannare+V
25974,serbare+V
25975,differenziare+V
25976,autorizzare+V
25977,curatore+A
25978,tentacolare+V
25979,diveggere+V
25980,bistrot+V
25981,disegnare+V
25982,assommerò+V
25983,ridiere+V
25984,remunerare+V
25985,ammattorre+V
25986,profondare+V
25987,obirre+A
25988,giocherellerà+V
25989,armeggare+V
25990,scorrazzare+V
25991,quattrocentirre+V
25992,plurigemellari+V
25993,involtare+V
25994,autoinstallare+V
25995,elargire+V
25996,indebitare+V
25997,tostare+V
25998,esteriorizzare+V
25999,sviscerar+V
26000,lastricare+V
26001,inurbare+V
26002,impermeabilizzare+V
26003,provocare+V
26004,chiazzare+V
26005,tramezza+V
26006,intromettare+V
26007,pipere+V
26008,attraire+A
26009,corrispondere+V
26010,aprirere+V
26011,intromettere+V
26012,porticiire+V
26013,assaliere+V
26014,ostare+V
26015,volare+V
26016,scorrazzare+V
26017,strombazzare+V
26018,ingannare+V
26019,somale+V
26020,purificare+V
26021,deludere+V
26022,vergognare+V
26023,riallurre+V
26024,murare+V
26025,rumeire+V
26026,destituiere+V
26027,spolverare+V
26028,capogruppo+V
26029,affiorare+V
26030,imbrodare+V
26031,reincarnare+V
26032,riverire+V
26033,contrapponire+V
26034,emettrre+V
26035,sensibilizzare+V
26036,impregnare+V
26037,intorbidare+V
26038,reinnestare+V
26039,riconosrre+V
26040,eternare+V
26041,risedrre+V
26042,detenere+V
26043,increscere+V
26044,pronunziare+V
26045,effeminare+V
26046,sbirciare+V
26047,strumentare+V
26048,manomissioire+V
26049,traghette+V
26050,tabulare+V
26051,superproduttire+V
26052,ripetizioire+V
26053,marsalare+V
26054,murare+V
26055,addolcire+V
26056,ballonzolare+V
26057,inghiaiiare+V
26058,villanie+V
26059,spaginò+V
26060,riforrre+A
26061,etiopica+A
26062,crocefissè+V
26063,batticuore+V
26064,coagulare+V
26065,auspicare+V
26066,seghettare+V
26067,recensiere+V
26068,precettare+V
26069,strumentalizze+V
26070,emofiliaca+A
26071,strampalare+V
26072,affievoliere+V
26073,massacssere+V
26074,docere+V
26075,pettinare+V
26076,scalinò+V
26077,scompigliare+V
26078,naufraere+V
26079,anticosca+A
26080,rotare+V
26081,adduttori+V
26082,esorbitiare+V
26083,intrinseca+A
26084,merlettare+V
26085,recensire+V
26086,intervallare+V
26087,tarmare+V
26088,cabrarere+V
26089,modernizzare+V
26090,defaticherà+V
26091,patire+A
26092,compendiare+V
26093,strumentare+V
26094,stornare+V
26095,giardinieri+V
26096,uguaglare+V
26097,traslare+V
26098,gavazze+V
26099,deperimire+A
26100,ruzzò+V
26101,abbattrre+V
26102,primeggiare+V
26103,istillare+V
26104,tappezzare+V
26105,vocare+V
26106,intergovernative+V
26107,violare+V
26108,pugnalare+V
26109,sbadigliare+V
26110,capottare+V
26111,litografare+V
26112,pensire+V
26113,condividare+V
26114,stiracchiare+V
26115,sfotte+V
26116,co-presiedare+V
26117,luminare+A
26118,accentrare+V
26119,argomentare+V
26120,pretende+V
26121,raggruppare+V
26122,benefirre+A
26123,potire+A
26124,garibaldiire+V
26125,amareggiare+V
26126,separarere+V
26127,stoltezze+V
26128,vertrre+V
26129,sciamanne+V
26130,rabberciare+V
26131,risultare+V
26132,commuoverà+V
26133,nazire+V
26134,crogiuolare+V
26135,impestare+V
26136,effondrre+V
26137,destituiere+V
26138,diradare+V
26139,demire+A
26140,gravida+V
26141,paracadutare+V
26142,bruciacchiare+V
26143,rifioriere+V
26144,inchiodare+V
26145,standardizziare+V
26146,contristare+V
26147,forzare+V
26148,scattare+V
26149,snazionalizzare+V
26150,affaccendar+V
26151,fruire+V
26152,caustirre+V
26153,cinghiare+V
26154,piumare+V
26155,innervosare+V
26156,ricongiurre+V
26157,sfidare+A
26158,quintuplicare+V
26159,impaccere+V
26160,altimetrirre+V
26161,eradicare+V
26162,intorbidare+V
26163,sotterrerà+V
26164,imbacuccherà+V
26165,mentiere+V
26166,rivoltolare+V
26167,mordicchere+V
26168,pere+V
26169,rilucio+V
26170,spiegare+V
26171,stagliare+V
26172,braccare+V
26173,digitare+V
26174,cigolire+V
26175,riclassificazioire+V
26176,tritare+V
26177,evitabili+V
26178,reclamò+V
26179,balloggere+V
26180,sopraddeggere+V
26181,permeare+V
26182,dimettare+V
26183,scervellar+V
26184,processare+V
26185,confluir+V
26186,visura+V
26187,infiltri+V
26188,ripuliere+V
26189,autospendare+V
26190,scosciare+V
26191,serpeggiare+V
26192,ernrire+V
26193,intingrre+V
26194,dimissionare+V
26195,rimanire+V
26196,ingurgitare+V
26197,piotare+V
26198,pestare+V
26199,gelificarere+V
26200,intervallare+A
26201,pizzicottare+V
26202,irritazioire+V
26203,ruoli+V
26204,intricare+V
26205,trascolorare+V
26206,grattare+V
26207,attristre+V
26208,svare+V
26209,patteggiare+V
26210,riaggiustamenre+V
26211,bisticciare+V
26212,vetrioleggere+V
26213,arroventare+V
26214,schidionare+V
26215,spennare+V
26216,cogestire+V
26217,ricongiungare+V
26218,arrampicatori+V
26219,dequalificherà+V
26220,abboccare+V
26221,reindustrializzazioire+V
26222,riparlare+V
26223,sfregamire+A
26224,tossire+V
26225,assoldar+V
26226,raffreniare+V
26227,stilare+V
26228,ostracizzare+V
26229,massellare+V
26230,sopire+V
26231,esautorare+V
26232,ballonzolo+V
26233,disinnestare+V
26234,crocidare+V
26235,novantaduesima+V
26236,dissolre+V
26237,ricongiungrre+V
26238,imporre+V
26239,degenerare+V
26240,disorientare+V
26241,sbeccre+V
26242,preavvisare+V
26243,squamare+V
26244,ondeggiare+V
26245,affardellare+V
26246,estingurre+V
26247,casoliare+V
26248,attruppo+V
26249,incorda+V
26250,costeggie+V
26251,raffigurare+V
26252,beccarere+V
26253,autotassare+V
26254,raggranelli+V
26255,vagarere+V
26256,incarogniere+V
26257,tribolare+V
26258,scriterare+V
26259,risuolare+V
26260,vice-carre+A
26261,arrotondare+V
26262,chioccolare+V
26263,spiore+V
26264,prestare+A
26265,conterre+V
26266,dj+V
26267,esorbitare+V
26268,autodirigrre+V
26269,falcre+V
26270,intercollegare+V
26271,pervertire+V
26272,equilibrare+V
26273,sputare+V
26274,vergognare+V
26275,europeizzare+V
26276,denazionalizzare+V
26277,cocare+V
26278,allogare+V
26279,transumare+V
26280,disistimare+V
26281,piovrre+V
26282,fustigare+V
26283,vergogire+V
26284,resuscitare+V
26285,accellera+V
26286,inceppa+V
26287,riacue+V
26288,differire+A
26289,stipulare+V
26290,ruzzare+V
26291,snebbiare+V
26292,imbacuccare+V
26293,conflirre+V
26294,asfissiiare+V
26295,induttive+V
26296,eternare+V
26297,rastrellare+V
26298,travalicare+V
26299,dimenare+V
26300,svoltare+V
26301,epistoli+V
26302,schematizzare+V
26303,scolpire+V
26304,rimondere+V
26305,bruciatura+V
26306,rivoluzionare+V
26307,bersaglere+V
26308,srotolare+V
26309,parlare+V
26310,calmare+V
26311,costituire+V
26312,disattivare+V
26313,arrochiere+V
26314,industriare+V
26315,spampanare+V
26316,sopraffaccere+V
26317,freddare+V
26318,sgrammaticare+V
26319,vellere+V
26320,giornalacere+V
26321,frizzare+V
26322,presupporre+V
26323,brasare+V
26324,collaborare+V
26325,risciogli+V
26326,autocensurare+V
26327,compatire+V
26328,ferire+V
26329,abbottonare+V
26330,autoassolvere+V
26331,parlamentari+V
26332,delibererà+V
26333,permeare+V
26334,allrre+V
26335,armeggiare+V
26336,raffigurare+V
26337,ormeggiare+V
26338,rigidezza+V
26339,spaccare+V
26340,infocare+V
26341,incompetire+A
26342,sconquassare+V
26343,seppellire+V
26344,stornare+V
26345,scardinre+V
26346,scarnificare+V
26347,sistire+V
26348,mollare+V
26349,millantatore+V
26350,falsificare+V
26351,stelloire+V
26352,camminare+V
26353,discolpare+V
26354,adocchiare+V
26355,sofisticare+A
26356,straripare+A
26357,paziire+A
26358,spirituali+V
26359,commuovare+V
26360,controproporre+V
26361,surroere+V
26362,compattare+V
26363,scomodi+V
26364,incistare+V
26365,mutare+V
26366,autoregolamente+V
26367,convogliare+V
26368,tossiere+V
26369,pignorare+V
26370,ubice+V
26371,setacciare+V
26372,sgonnellerà+V
26373,infognare+V
26374,camminamire+A
26375,smagnetizzare+V
26376,conserve+V
26377,martorare+V
26378,fumogere+V
26379,lima+V
26380,mugghiare+V
26381,banalizze+V
26382,risucchiare+V
26383,organizzazioire+V
26384,esiguo+V
26385,fidanzare+A
26386,frusere+V
26387,eteroclire+V
26388,ripiombare+V
26389,bianchiere+V
26390,intestare+V
26391,gargarizzare+V
26392,zavolere+V
26393,sbarazzare+V
26394,esonerre+V
26395,vittimizzare+V
26396,rinforzare+V
26397,intraveder+V
26398,svinare+V
26399,orinare+V
26400,disedure+V
26401,fulminare+V
26402,zufola+V
26403,sculette+V
26404,tastare+V
26405,ventilare+A
26406,sbronzare+V
26407,dannunziaire+V
26408,clownere+V
26409,rimpatriare+V
26410,preludiare+V
26411,esagerarere+V
26412,ricoverare+V
26413,affittare+V
26414,pugna+V
26415,dislorre+V
26416,spanciare+V
26417,lacrimare+V
26418,ricopriere+V
26419,contitolare+V
26420,sommuoverere+V
26421,comprendare+V
26422,campionare+V
26423,scarnificare+A
26424,assottiglrire+V
26425,dissuadere+V
26426,arrestare+V
26427,astrologare+V
26428,acerbo+V
26429,colò+V
26430,reiterare+V
26431,alzare+V
26432,compiire+A
26433,infirre+V
26434,ostracizzare+V
26435,dislocare+A
26436,anarchirre+A
26437,adontare+V
26438,vettovagliare+V
26439,damaschinare+V
26440,beare+V
26441,sottostrre+V
26442,flessibilizzare+V
26443,confinarrire+V
26444,diventare+V
26445,rifrangrre+V
26446,faziosità+V
26447,scalferò+V
26448,difettare+V
26449,pertuovere+V
26450,gettonare+V
26451,distendare+V
26452,gratinare+V
26453,corrare+V
26454,scolpirà+V
26455,fioggere+V
26456,destinare+V
26457,disincrostare+V
26458,liquiderò+V
26459,incarognirò+V
26460,portoghedere+V
26461,grafic+V
26462,spodestare+V
26463,spaurire+A
26464,protestare+V
26465,spasimare+V
26466,elargiere+V
26467,accontentare+V
26468,gorgogliare+V
26469,impostare+V
26470,ossidrica+A
26471,traccheggiare+V
26472,affrontare+A
26473,riabilitazioire+V
26474,esalare+V
26475,riquadrare+V
26476,lacrimare+V
26477,costellare+V
26478,rivangare+V
26479,intentare+V
26480,rimisurare+V
26481,ciurlare+V
26482,piallare+V
26483,circumnavigare+V
26484,traspirare+V
26485,euroscettirre+A
26486,cimentiare+V
26487,pelodere+V
26488,riseminare+V
26489,topirre+V
26490,trasformare+V
26491,teledipendire+A
26492,ricomposizioire+V
26493,catechizzare+V
26494,coagulre+V
26495,fescennare+V
26496,condividire+A
26497,imbeverà+V
26498,abituare+V
26499,sgraffignare+V
26500,ricomprare+V
26501,transennare+V
26502,chiavare+V
26503,squassare+V
26504,soggiornarere+V
26505,infilare+V
26506,acquisire+V
26507,sgradire+V
26508,dogmatizzare+V
26509,selere+V
26510,disinnerre+V
26511,detrarre+V
26512,schioccare+V
26513,scapperà+V
26514,scalare+V
26515,somigliare+V
26516,effondrre+V
26517,espungrre+V
26518,carburare+V
26519,affastellare+V
26520,stelli+V
26521,salariare+V
26522,uccello+V
26523,forare+V
26524,rifiorire+V
26525,sventagliare+V
26526,autocorreggrre+V
26527,metterò+V
26528,roteare+V
26529,allattare+V
26530,ancheggrire+V
26531,pimentare+V
26532,scoscare+V
26533,risciolere+V
26534,sgolar+V
26535,stancare+V
26536,impuntire+V
26537,cadire+A
26538,travisare+V
26539,ingozzerò+V
26540,scamoscare+V
26541,traslarere+V
26542,spiattellare+V
26543,sudamericana+V
26544,lampeggiatore+V
26545,svella+V
26546,rimbambire+V
26547,sopprrre+V
